datdep,ptcar_lg_nm_nl,delay_arr,delay_dep,circ_typ,train_serv,mois
06APR2025,EINE,1.13,0.3,1,SNCB/NMBS,2025-04
01APR2025,LIEGE-GUILLEMINS,2.92,2.48,1,SNCB/NMBS,2025-04
03APR2025,SCLESSIN,13.67,13.55,1,SNCB/NMBS,2025-04
25APR2025,CHATELET,2.35,2.35,1,SNCB/NMBS,2025-04
22APR2025,MEISER,0.17,0.17,1,SNCB/NMBS,2025-04
11APR2025,HILLEGEM,2.77,2.92,1,SNCB/NMBS,2025-04
04APR2025,MOESKROEN,0.47,1.15,1,SNCB/NMBS,2025-04
25APR2025,CHAUDFONTAINE,3.77,3.77,1,SNCB/NMBS,2025-04
10APR2025,BEUZET,-0.73,-0.73,1,SNCB/NMBS,2025-04
09APR2025,TUBIZE,-0.47,0.07,1,SNCB/NMBS,2025-04
16APR2025,TUBIZE,0.07,0.58,1,SNCB/NMBS,2025-04
17APR2025,BRUSSEL-NOORD,4.13,3.85,1,SNCB/NMBS,2025-04
11APR2025,SCHULEN-SAS,6.27,6.27,1,SNCB/NMBS,2025-04
06APR2025,EVERE,5.03,5.05,1,SNCB/NMBS,2025-04
18APR2025,ENGIS,26.43,26.43,1,SNCB/NMBS,2025-04
30APR2025,BUIZINGEN,3.05,3.05,1,SNCB/NMBS,2025-04
30APR2025,BRUSSEL-CENTRAAL,2.87,2.87,1,SNCB/NMBS,2025-04
22APR2025,REMICOURT,0.2,0.1,1,SNCB/NMBS,2025-04
24APR2025,SINT-JOB,0.48,0.6,1,SNCB/NMBS,2025-04
15APR2025,NAMUR,-1.0,0.6,1,SNCB/NMBS,2025-04
11APR2025,TAMINES,-0.43,0.28,1,SNCB/NMBS,2025-04
05APR2025,ARLON,-1.48,,1,SNCB/NMBS,2025-04
11APR2025,BRUSSEL-KAPELLEKERK,2.67,2.67,1,SNCB/NMBS,2025-04
14APR2025,DEINZE-WIJKSPOREN,2.37,2.37,1,SNCB/NMBS,2025-04
08APR2025,HERGENRATH,5.58,5.58,1,THI-FACT,2025-04
17APR2025,ZELE,21.7,22.0,1,SNCB/NMBS,2025-04
25APR2025,AUVELAIS,-0.17,0.07,1,SNCB/NMBS,2025-04
08APR2025,MECHELEN,-0.9,0.48,1,SNCB/NMBS,2025-04
23APR2025,LINKEBEEK,11.67,11.67,1,SNCB/NMBS,2025-04
13APR2025,KALMTHOUT,-0.23,-0.2,1,SNCB/NMBS,2025-04
16APR2025,RHISNES-SAS,3.82,3.82,1,SNCB/NMBS,2025-04
06APR2025,LA HULPE,0.15,0.15,1,SNCB/NMBS,2025-04
20APR2025,AYE,-0.03,-0.23,1,SNCB/NMBS,2025-04
13APR2025,SCHAARBEEK,-0.05,-0.05,1,SNCB/NMBS,2025-04
22APR2025,MERELBEKE,2.22,2.53,1,SNCB/NMBS,2025-04
30APR2025,LIEGE-CARRE,2.65,2.77,1,SNCB/NMBS,2025-04
24APR2025,TERNAT,-0.05,-0.05,1,SNCB/NMBS,2025-04
25APR2025,VISE,0.23,0.27,1,SNCB/NMBS,2025-04
11APR2025,BLANMONT,-0.02,0.07,1,SNCB/NMBS,2025-04
04APR2025,ASSE,7.48,7.48,1,SNCB/NMBS,2025-04
04APR2025,CEROUX-MOUSTY,0.23,0.07,1,SNCB/NMBS,2025-04
25APR2025,EDINGEN,-0.32,0.62,1,SNCB/NMBS,2025-04
11APR2025,HEIST-OP-DEN-BERG,3.5,3.67,1,SNCB/NMBS,2025-04
03APR2025,EPPEGEM,3.38,3.48,1,SNCB/NMBS,2025-04
05APR2025,SCHAARBEEK-GROEP R,0.77,0.77,1,SNCB/NMBS,2025-04
15APR2025,MORTSEL,62.2,62.2,1,THI-FACT,2025-04
30APR2025,SCHAARBEEK,3.75,3.75,1,SNCB/NMBS,2025-04
10APR2025,MERCHTEM,-0.92,-0.92,1,SNCB/NMBS,2025-04
26APR2025,SINAAI,0.77,0.77,1,SNCB/NMBS,2025-04
05APR2025,KWATRECHT,-0.25,-0.25,1,SNCB/NMBS,2025-04
19APR2025,KORTRIJK,1.27,,1,SNCB/NMBS,2025-04
10APR2025,HANSBEKE,-0.12,-0.12,1,SNCB/NMBS,2025-04
24APR2025,NAMUR-HERBATTE,6.18,6.18,1,SNCB/NMBS,2025-04
10APR2025,NAMUR-HERBATTE,0.05,0.05,1,SNCB/NMBS,2025-04
11APR2025,SINAAI,0.07,0.07,1,SNCB/NMBS,2025-04
04APR2025,RUISBROEK,0.78,0.78,1,SNCB/NMBS,2025-04
05APR2025,LUSTIN,0.05,0.17,1,SNCB/NMBS,2025-04
17APR2025,HEIZIJDE,0.75,0.95,1,SNCB/NMBS,2025-04
25APR2025,ANS,0.08,0.67,1,SNCB/NMBS,2025-04
24APR2025,ANGLEUR,0.47,0.57,1,SNCB/NMBS,2025-04
26APR2025,WATERLOO,-0.18,0.08,1,SNCB/NMBS,2025-04
03APR2025,MORTSEL-OUDE GOD,-0.38,0.25,1,SNCB/NMBS,2025-04
20APR2025,LEUVEN,0.53,0.67,1,SNCB/NMBS,2025-04
18APR2025,BEERNEM,0.23,0.12,1,SNCB/NMBS,2025-04
16APR2025,GENT-SINT-PIETERS,1.9,,1,SNCB/NMBS,2025-04
24APR2025,ALKEN,1.6,2.3,1,SNCB/NMBS,2025-04
23APR2025,WETTEREN,1.35,1.22,1,SNCB/NMBS,2025-04
04APR2025,HOLLEKEN,-1.15,-1.15,1,SNCB/NMBS,2025-04
20APR2025,COUVIN,1.67,,1,SNCB/NMBS,2025-04
14APR2025,ENGIS,7.88,7.88,1,SNCB/NMBS,2025-04
17APR2025,DIEGEM,9.13,7.6,1,SNCB/NMBS,2025-04
02APR2025,AYE,0.13,0.1,1,SNCB/NMBS,2025-04
30APR2025,NEUFVILLES,0.37,-0.1,1,SNCB/NMBS,2025-04
19APR2025,BOORTMEERBEEK,0.08,-0.03,1,SNCB/NMBS,2025-04
26APR2025,THEUX,2.8,3.6,1,SNCB/NMBS,2025-04
19APR2025,MERELBEKE,1.9,2.18,1,SNCB/NMBS,2025-04
14APR2025,KORTRIJK,0.0,7.27,1,SNCB/NMBS,2025-04
24APR2025,VERVIERS-PALAIS,7.83,7.58,1,SNCB/NMBS,2025-04
28APR2025,HEIST-OP-DEN-BERG,1.37,1.23,1,SNCB/NMBS,2025-04
09APR2025,STATTE,0.65,1.0,1,SNCB/NMBS,2025-04
05APR2025,AARSCHOT,-0.13,-0.17,1,SNCB/NMBS,2025-04
07APR2025,CHAUDFONTAINE,3.52,3.15,1,SNCB/NMBS,2025-04
09APR2025,SCHELLEBELLE,-1.17,-1.17,1,SNCB/NMBS,2025-04
27APR2025,LIEGE-CARRE,0.48,0.45,1,SNCB/NMBS,2025-04
27APR2025,LANDEGEM,-1.05,-1.05,1,SNCB/NMBS,2025-04
27APR2025,TESTELT,0.97,1.02,1,SNCB/NMBS,2025-04
21APR2025,TAMINES,0.12,0.27,1,SNCB/NMBS,2025-04
14APR2025,ETTERBEEK,0.2,0.42,1,SNCB/NMBS,2025-04
17APR2025,VORST-OOST,-0.08,-0.08,1,SNCB/NMBS,2025-04
10APR2025,CALLENELLE,0.78,0.78,1,SNCB/NMBS,2025-04
10APR2025,NIEUWKERKEN-WAAS,-0.33,-0.33,1,SNCB/NMBS,2025-04
22APR2025,BOORTMEERBEEK,0.43,0.52,1,SNCB/NMBS,2025-04
04APR2025,JURBISE,2.33,2.25,1,SNCB/NMBS,2025-04
16APR2025,FRAIPONT,-1.73,-1.73,1,SNCB/NMBS,2025-04
07APR2025,THEUX,3.53,3.37,1,SNCB/NMBS,2025-04
28APR2025,MUNKZWALM,1.63,1.58,1,SNCB/NMBS,2025-04
03APR2025,LIEGE-CARRE,0.2,0.27,1,SNCB/NMBS,2025-04
14APR2025,LABUISSIERE,-0.67,-0.53,1,SNCB/NMBS,2025-04
06APR2025,DRONGEN,0.07,0.07,1,SNCB/NMBS,2025-04
28APR2025,BRUGGE-SINT-PIETERS,-0.77,-0.77,1,SNCB/NMBS,2025-04
25APR2025,MORTSEL-LIERSESTEENWEG,0.13,0.33,1,SNCB/NMBS,2025-04
01APR2025,BRUSSEL-CONGRES,2.27,2.27,1,SNCB/NMBS,2025-04
04APR2025,BRUSSEL-CONGRES,0.83,0.83,1,SNCB/NMBS,2025-04
16APR2025,MUNKZWALM,0.27,0.27,1,SNCB/NMBS,2025-04
09APR2025,BRUSSEL-WEST,1.07,0.83,1,SNCB/NMBS,2025-04
20APR2025,IEPER,-0.03,0.15,1,SNCB/NMBS,2025-04
14APR2025,ESSENE-LOMBEEK,-0.05,0.12,1,SNCB/NMBS,2025-04
11APR2025,NEUFVILLES-GARAGE,1.52,1.52,1,SNCB/NMBS,2025-04
10APR2025,VILVOORDE,-0.23,-0.23,1,SNCB/NMBS,2025-04
02APR2025,WICHELEN,1.05,1.05,1,SNCB/NMBS,2025-04
27APR2025,ERNAGE,1.88,0.88,1,SNCB/NMBS,2025-04
16APR2025,MELREUX-HOTTON,0.63,0.73,1,SNCB/NMBS,2025-04
03APR2025,JURBISE,1.42,1.23,1,SNCB/NMBS,2025-04
29APR2025,GASTUCHE,3.28,3.28,1,SNCB/NMBS,2025-04
25APR2025,VIVILLE,1.02,1.02,1,SNCB/NMBS,2025-04
09APR2025,RHISNES,1.87,1.87,1,SNCB/NMBS,2025-04
02APR2025,DENDERLEEUW,-1.93,0.03,1,SNCB/NMBS,2025-04
23APR2025,ESNEUX,2.0,1.48,1,SNCB/NMBS,2025-04
02APR2025,VILVOORDE,-1.08,0.53,1,SNCB/NMBS,2025-04
30APR2025,BRAINE-L'ALLEUD,-0.33,0.9,1,SNCB/NMBS,2025-04
28APR2025,MALDEREN,0.48,0.25,1,SNCB/NMBS,2025-04
25APR2025,TILLEUR,0.9,0.9,1,SNCB/NMBS,2025-04
16APR2025,NIJLEN,0.23,0.0,1,SNCB/NMBS,2025-04
02APR2025,QUEVY,38.35,38.35,1,SNCB/NMBS,2025-04
25APR2025,GEMBLOUX,5.03,5.6,1,SNCB/NMBS,2025-04
10APR2025,YVES-GOMEZEE,1.17,0.58,1,SNCB/NMBS,2025-04
22APR2025,COURRIERE,0.52,0.52,1,SNCB/NMBS,2025-04
04APR2025,FLEMALLE-ANNEXE,0.68,0.68,1,SNCB/NMBS,2025-04
02APR2025,DIEST,15.05,15.35,1,SNCB/NMBS,2025-04
13APR2025,MECHELEN-NEKKERSPOEL,-0.38,0.08,1,SNCB/NMBS,2025-04
01APR2025,FAMILLEUREUX,0.38,0.13,1,SNCB/NMBS,2025-04
17APR2025,BRUSSEL-CENTRAAL,0.95,1.73,1,SNCB/NMBS,2025-04
03APR2025,LIEGE-GUILLEMINS,3.63,3.07,1,SNCB/NMBS,2025-04
11APR2025,AUVELAIS,-1.78,-1.78,1,SNCB/NMBS,2025-04
16APR2025,LEUVEN,-0.45,,1,SNCB/NMBS,2025-04
15APR2025,HOEILAART,2.1,1.95,1,SNCB/NMBS,2025-04
04APR2025,HERENT,0.1,0.1,1,SNCB/NMBS,2025-04
12APR2025,SCHELLEBELLE,-0.15,-0.23,1,SNCB/NMBS,2025-04
19APR2025,SINT-DENIJS-BOEKEL,1.15,1.15,1,SNCB/NMBS,2025-04
19APR2025,MERELBEKE,-0.85,-0.85,1,SNCB/NMBS,2025-04
14APR2025,NOSSEGEM,1.18,1.18,1,SNCB/NMBS,2025-04
14APR2025,ANTWERPEN-BERCHEM,-0.75,-0.02,1,SNCB/NMBS,2025-04
07APR2025,VILVOORDE,0.38,0.38,1,SNCB/NMBS,2025-04
21APR2025,LIER,0.05,0.15,1,SNCB/NMBS,2025-04
16APR2025,CHENEE,1.8,1.87,1,SNCB/NMBS,2025-04
02APR2025,SINT-GENESIUS-RODE,0.6,0.78,1,SNCB/NMBS,2025-04
27APR2025,MELLE,2.3,1.77,1,SNCB/NMBS,2025-04
17APR2025,MOUTERIJ,0.68,0.68,1,SNCB/NMBS,2025-04
16APR2025,BUDA,-0.08,-0.08,1,SNCB/NMBS,2025-04
29APR2025,SINT-KATELIJNE-WAVER,1.57,1.57,1,SNCB/NMBS,2025-04
02APR2025,BRUSSEL-CENTRAAL,5.92,8.35,1,SNCB/NMBS,2025-04
30APR2025,VELTEM,0.3,-0.52,1,SNCB/NMBS,2025-04
06APR2025,UKKEL-KALEVOET,-0.4,-0.4,1,SNCB/NMBS,2025-04
12APR2025,HARELBEKE,2.17,2.17,1,SNCB/NMBS,2025-04
05APR2025,SERSKAMP,-0.28,-0.28,1,SNCB/NMBS,2025-04
01APR2025,ERPS-KWERPS,-1.15,0.0,1,SNCB/NMBS,2025-04
28APR2025,BUIZINGEN,6.62,6.65,1,SNCB/NMBS,2025-04
23APR2025,BRAINE-LE-COMTE,3.77,3.1,1,SNCB/NMBS,2025-04
03APR2025,PAPIGNIES,1.68,1.6,1,SNCB/NMBS,2025-04
15APR2025,AALST,-0.12,0.02,1,SNCB/NMBS,2025-04
02APR2025,SINT-KATELIJNE-WAVER,1.93,1.93,1,SNCB/NMBS,2025-04
06APR2025,HERZELE,0.02,0.02,1,SNCB/NMBS,2025-04
09APR2025,ARCADEN,0.72,1.08,1,SNCB/NMBS,2025-04
16APR2025,OBAIX-BUZET,1.55,1.07,1,SNCB/NMBS,2025-04
25APR2025,KONTICH-LINT,15.88,15.88,1,THI-FACT,2025-04
25APR2025,APPELTERRE,5.85,5.62,1,SNCB/NMBS,2025-04
02APR2025,LIEGE-GUILLEMINS,1.6,1.43,1,SNCB/NMBS,2025-04
05APR2025,IDDERGEM,-0.45,0.1,1,SNCB/NMBS,2025-04
18APR2025,ARLON,0.42,,1,SNCB/NMBS,2025-04
03APR2025,EVERE,0.15,0.65,1,SNCB/NMBS,2025-04
23APR2025,ARCHENNES,0.05,0.05,1,SNCB/NMBS,2025-04
23APR2025,GEMBLOUX,-0.13,5.83,1,SNCB/NMBS,2025-04
11APR2025,FORCHIES,-0.48,-0.48,1,SNCB/NMBS,2025-04
19APR2025,BRUSSEL-KAPELLEKERK,0.58,0.58,1,SNCB/NMBS,2025-04
01APR2025,LIMAL,-0.05,0.15,1,SNCB/NMBS,2025-04
09APR2025,GEMBLOUX,-0.1,0.2,1,SNCB/NMBS,2025-04
11APR2025,BRUSSEL-ZUID,10.57,11.28,1,SNCB/NMBS,2025-04
11APR2025,ESSENE-LOMBEEK,0.02,0.28,1,SNCB/NMBS,2025-04
01APR2025,LA LOUVIERE-GARE INDUSTRIELLE,0.95,0.95,1,SNCB/NMBS,2025-04
28APR2025,POPERINGE,-0.13,,1,SNCB/NMBS,2025-04
11APR2025,HAUTE-FLONE,2.13,1.88,1,SNCB/NMBS,2025-04
23APR2025,MOUTERIJ,-0.35,0.17,1,SNCB/NMBS,2025-04
28APR2025,ANS,0.15,0.53,1,SNCB/NMBS,2025-04
12APR2025,BRUSSEL-CONGRES,-0.08,-0.08,1,SNCB/NMBS,2025-04
01APR2025,SINT-GILLIS(DENDERMONDE),1.03,1.18,1,SNCB/NMBS,2025-04
13APR2025,PROFONDSART,-1.42,-1.42,1,SNCB/NMBS,2025-04
30APR2025,ARLON,-0.1,,1,SNCB/NMBS,2025-04
18APR2025,HALLE,0.75,0.72,1,SNCB/NMBS,2025-04
30APR2025,ERBISOEUL,0.05,0.05,1,SNCB/NMBS,2025-04
28APR2025,GENT-DAMPOORT,-0.42,0.17,1,SNCB/NMBS,2025-04
25APR2025,LEUVEN,0.75,1.0,1,SNCB/NMBS,2025-04
12APR2025,LIEDEKERKE,0.58,0.42,1,SNCB/NMBS,2025-04
17APR2025,GENK,3.42,,1,SNCB/NMBS,2025-04
01APR2025,OUGREE,0.2,0.23,1,SNCB/NMBS,2025-04
01APR2025,MONS,0.5,,1,SNCB/NMBS,2025-04
06APR2025,FLEMALLE-ANNEXE,0.83,0.83,1,SNCB/NMBS,2025-04
09APR2025,RHISNES,-0.95,0.07,1,SNCB/NMBS,2025-04
19APR2025,KONTICH-LINT,2.35,2.35,1,SNCB/NMBS,2025-04
18APR2025,BRUSSEL-ZUID,-1.45,,1,SNCB/NMBS,2025-04
24APR2025,OTTIGNIES,0.93,9.37,1,SNCB/NMBS,2025-04
28APR2025,HAM-SUR-SAMBRE,1.23,1.23,1,SNCB/NMBS,2025-04
13APR2025,BRUSSEL-NOORD,-0.2,-0.03,1,SNCB/NMBS,2025-04
23APR2025,VORST-ZUID,40.62,40.62,1,SNCB/NMBS,2025-04
07APR2025,TUBIZE,-0.6,-0.6,1,SNCB/NMBS,2025-04
30APR2025,BRUSSEL-CONGRES,4.1,4.1,1,SNCB/NMBS,2025-04
02APR2025,BRUSSEL-ZUID,-4.83,,1,SNCB/NMBS,2025-04
07APR2025,NEUFVILLES,-0.13,-0.13,1,SNCB/NMBS,2025-04
09APR2025,ZOTTEGEM,1.03,,1,SNCB/NMBS,2025-04
28APR2025,MARLOIE,0.82,0.0,1,SNCB/NMBS,2025-04
03APR2025,LA HULPE,4.3,4.3,1,SNCB/NMBS,2025-04
05APR2025,TILLEUR,5.75,5.75,1,SNCB/NMBS,2025-04
16APR2025,ANTWERPEN-NOORDERDOKKEN,-0.07,-0.37,1,SNCB/NMBS,2025-04
23APR2025,HERSTAL,-0.13,0.22,1,SNCB/NMBS,2025-04
19APR2025,HAMBOS,0.5,0.5,1,SNCB/NMBS,2025-04
06APR2025,VELTEM,0.4,-0.42,1,SNCB/NMBS,2025-04
05APR2025,GENDRON-CELLES,0.1,0.38,1,SNCB/NMBS,2025-04
08APR2025,VERTRIJK,5.2,5.18,1,SNCB/NMBS,2025-04
09APR2025,GENVAL,-2.73,-2.73,1,SNCB/NMBS,2025-04
23APR2025,BRUSSEL-NOORD,25.28,23.87,1,SNCB/NMBS,2025-04
30APR2025,PIETON,0.2,0.02,1,SNCB/NMBS,2025-04
11APR2025,FEXHE-LE-HAUT-CLOCHER,0.6,0.6,1,SNCB/NMBS,2025-04
26APR2025,BRUSSEL-ZUID,-0.13,0.38,1,SNCB/NMBS,2025-04
07APR2025,LIMAL,6.4,6.4,1,SNCB/NMBS,2025-04
30APR2025,DUFFEL,129.75,129.75,1,THI-FACT,2025-04
24APR2025,BRUSSEL-CONGRES,7.92,7.92,1,SNCB/NMBS,2025-04
07APR2025,COUILLET,0.8,0.8,1,SNCB/NMBS,2025-04
20APR2025,BRUSSEL-NOORD,-0.22,0.4,1,SNCB/NMBS,2025-04
18APR2025,LE CAMPINAIRE,-0.67,-0.1,1,SNCB/NMBS,2025-04
16APR2025,SCHULEN-SAS,0.65,0.65,1,SNCB/NMBS,2025-04
14APR2025,HALLE,-1.02,0.22,1,SNCB/NMBS,2025-04
25APR2025,ANZEGEM,0.63,0.63,1,SNCB/NMBS,2025-04
16APR2025,LOKEREN-OOST,0.3,0.3,1,SNCB/NMBS,2025-04
25APR2025,ANTWERPEN-CENTRAAL,6.7,6.02,1,SNCB/NMBS,2025-04
04APR2025,BORDET,0.12,0.1,1,SNCB/NMBS,2025-04
23APR2025,MECHELEN,0.2,0.12,1,SNCB/NMBS,2025-04
30APR2025,MORTSEL,1.6,1.6,1,SNCB/NMBS,2025-04
13APR2025,SCHELDEWINDEKE,0.63,0.38,1,SNCB/NMBS,2025-04
24APR2025,JAMBES-EST,2.97,2.58,1,SNCB/NMBS,2025-04
25APR2025,ANTWERPEN-BERCHEM,2.7,3.08,1,SNCB/NMBS,2025-04
18APR2025,VOROUX,2.6,2.27,1,SNCB/NMBS,2025-04
15APR2025,DE PINTE,0.75,-0.27,1,SNCB/NMBS,2025-04
28APR2025,MUNKZWALM,0.4,0.4,1,SNCB/NMBS,2025-04
15APR2025,BOECHOUT,0.7,0.7,1,SNCB/NMBS,2025-04
06APR2025,SINT-NIKLAAS,-0.72,,1,SNCB/NMBS,2025-04
02APR2025,IZEGEM-SAS,2.48,2.48,1,SNCB/NMBS,2025-04
06APR2025,LISSEWEGE,2.38,2.57,1,SNCB/NMBS,2025-04
23APR2025,SAINT-GHISLAIN,1.18,0.43,1,SNCB/NMBS,2025-04
11APR2025,BRUSSEL-NOORD,9.78,6.02,1,SNCB/NMBS,2025-04
01APR2025,DEINZE-WIJKSPOREN,1.57,1.57,1,SNCB/NMBS,2025-04
02APR2025,VILLE-POMMEROEUL,9.45,9.45,1,SNCB/NMBS,2025-04
30APR2025,MAFFLE,-0.48,0.03,1,SNCB/NMBS,2025-04
12APR2025,RIXENSART,-2.67,-2.67,1,SNCB/NMBS,2025-04
23APR2025,LINKEBEEK,0.03,0.07,1,SNCB/NMBS,2025-04
30APR2025,LEMBEEK,0.18,0.18,1,SNCB/NMBS,2025-04
11APR2025,GENT-SINT-PIETERS,-1.0,,1,SNCB/NMBS,2025-04
24APR2025,LANDELIES,-0.4,0.67,1,SNCB/NMBS,2025-04
12APR2025,BEGIJNENDIJK,2.15,2.15,1,SNCB/NMBS,2025-04
27APR2025,TROOZ,-0.7,-0.7,1,SNCB/NMBS,2025-04
11APR2025,HANSBEKE,-0.42,-0.42,1,SNCB/NMBS,2025-04
17APR2025,ANGLEUR,-0.78,0.25,1,SNCB/NMBS,2025-04
08APR2025,HERENTALS,2.22,2.7,1,SNCB/NMBS,2025-04
07APR2025,TIELT,0.17,0.8,1,SNCB/NMBS,2025-04
16APR2025,DE HOEK,0.47,0.63,1,SNCB/NMBS,2025-04
07APR2025,BRUSSEL-CONGRES,1.08,1.08,1,SNCB/NMBS,2025-04
25APR2025,BRUSSEL-ZUID,2.58,1.88,1,SNCB/NMBS,2025-04
30APR2025,BRUSSEL-CENTRAAL,25.48,26.97,1,SNCB/NMBS,2025-04
11APR2025,OBOURG-MARCHANDISES,1.53,1.53,1,SNCB/NMBS,2025-04
18APR2025,BRUSSEL-ZUID,3.57,1.9,1,SNCB/NMBS,2025-04
16APR2025,HARCHIES,-0.02,-0.02,1,SNCB/NMBS,2025-04
17APR2025,BOUWEL,-0.32,-0.13,1,SNCB/NMBS,2025-04
25APR2025,ANTWERPEN-NOORDERDOKKEN,-0.42,-0.42,1,SNCB/NMBS,2025-04
06APR2025,HALLE,-0.42,-0.42,1,THI-FACT,2025-04
15APR2025,BEUZET,13.93,13.93,1,SNCB/NMBS,2025-04
25APR2025,FARCIENNES,3.33,2.72,1,SNCB/NMBS,2025-04
17APR2025,OOSTKAMP,-0.23,-0.23,1,SNCB/NMBS,2025-04
11APR2025,ASSE,1.62,1.62,1,SNCB/NMBS,2025-04
18APR2025,GRAIDE,2.07,3.08,1,SNCB/NMBS,2025-04
20APR2025,BUGGENHOUT,0.32,0.0,1,SNCB/NMBS,2025-04
30APR2025,NIVELLES,5.97,5.22,1,SNCB/NMBS,2025-04
15APR2025,BUDA,-0.53,-0.53,1,SNCB/NMBS,2025-04
10APR2025,COUILLET,1.7,1.7,1,SNCB/NMBS,2025-04
24APR2025,HERENT,0.68,0.7,1,SNCB/NMBS,2025-04
24APR2025,BUIZINGEN,-0.98,-0.98,1,SNCB/NMBS,2025-04
21APR2025,DRONGEN,-1.03,-1.03,1,SNCB/NMBS,2025-04
30APR2025,BRAINE-ALLIANCE,2.2,2.2,1,SNCB/NMBS,2025-04
07APR2025,BERLAAR,0.98,0.98,1,SNCB/NMBS,2025-04
16APR2025,DIEGEM,-0.27,-0.27,1,SNCB/NMBS,2025-04
15APR2025,BAS-OHA,0.6,0.6,1,SNCB/NMBS,2025-04
06APR2025,HAREN-ZUID,2.68,2.68,1,SNCB/NMBS,2025-04
24APR2025,KOMEN,0.12,0.23,1,SNCB/NMBS,2025-04
18APR2025,LOT,-0.48,-0.48,1,SNCB/NMBS,2025-04
04APR2025,BRUSSEL-CENTRAAL,1.52,2.38,1,SNCB/NMBS,2025-04
21APR2025,LA HULPE,0.28,0.28,1,SNCB/NMBS,2025-04
04APR2025,PROFONDSART,3.3,3.3,1,SNCB/NMBS,2025-04
25APR2025,MARCHE-LES-DAMES-MARCHANDISES,1.23,1.23,1,SNCB/NMBS,2025-04
04APR2025,BRUSSEL-KAPELLEKERK,0.43,0.43,1,SNCB/NMBS,2025-04
04APR2025,BRUSSEL-CONGRES,1.12,1.12,1,SNCB/NMBS,2025-04
07APR2025,JAVA,10.62,10.62,1,SNCB/NMBS,2025-04
28APR2025,COURCELLES-MOTTE,-0.03,-0.27,1,SNCB/NMBS,2025-04
19APR2025,BRAINE-LE-COMTE,0.78,,1,SNCB/NMBS,2025-04
16APR2025,DIEGEM,0.47,3.08,1,SNCB/NMBS,2025-04
03APR2025,ANGLEUR,-1.88,0.3,1,SNCB/NMBS,2025-04
21APR2025,GENT-SINT-PIETERS,-1.3,0.22,1,SNCB/NMBS,2025-04
14APR2025,POIX-SAINT-HUBERT,1.08,1.12,1,SNCB/NMBS,2025-04
03APR2025,BRUSSEL-CONGRES,0.83,0.83,1,SNCB/NMBS,2025-04
01APR2025,SCHULEN,-0.08,-0.08,1,SNCB/NMBS,2025-04
11APR2025,DUFFEL,23.58,23.58,1,SNCB/NMBS,2025-04
25APR2025,NEUFVILLES-GARAGE,0.42,0.42,1,SNCB/NMBS,2025-04
18APR2025,ASSE,1.3,1.3,1,SNCB/NMBS,2025-04
16APR2025,OLEN-SAS,0.43,0.43,1,SNCB/NMBS,2025-04
26APR2025,LUTTRE,-0.23,0.42,1,SNCB/NMBS,2025-04
13APR2025,ANDERLECHT,0.67,0.67,1,SNCB/NMBS,2025-04
18APR2025,MOL,-0.6,0.47,1,SNCB/NMBS,2025-04
01APR2025,BLERET,0.68,0.68,1,SNCB/NMBS,2025-04
28APR2025,KORTENBERG,6.77,6.67,1,SNCB/NMBS,2025-04
08APR2025,LE CAMPINAIRE,-0.33,-0.33,1,SNCB/NMBS,2025-04
25APR2025,NAMUR,-0.23,0.22,1,SNCB/NMBS,2025-04
14APR2025,BRUGGE,0.9,6.17,1,SNCB/NMBS,2025-04
14APR2025,PROFONDSART,0.02,0.52,1,SNCB/NMBS,2025-04
19APR2025,DEINZE-WIJKSPOREN,1.13,1.13,1,SNCB/NMBS,2025-04
09APR2025,SART-BERNARD,0.3,0.07,1,SNCB/NMBS,2025-04
10APR2025,BERTRIX,0.5,0.32,1,SNCB/NMBS,2025-04
11APR2025,LIEDEKERKE,1.28,1.22,1,SNCB/NMBS,2025-04
01APR2025,SCHULEN,5.05,5.05,1,SNCB/NMBS,2025-04
06APR2025,SINT-KATELIJNE-WAVER,6.68,6.68,1,SNCB/NMBS,2025-04
18APR2025,BRAINE-LE-COMTE,1.42,1.1,1,SNCB/NMBS,2025-04
14APR2025,ZINGEM,0.13,0.25,1,SNCB/NMBS,2025-04
04APR2025,MOUSTIER-GARAGE,7.9,7.9,1,SNCB/NMBS,2025-04
04APR2025,DUFFEL,0.9,0.9,1,SNCB/NMBS,2025-04
26APR2025,WAVRE,2.12,2.12,1,SNCB/NMBS,2025-04
10APR2025,ZEDELGEM,0.1,0.05,1,SNCB/NMBS,2025-04
12APR2025,MORTSEL,5.55,5.55,1,SNCB/NMBS,2025-04
18APR2025,BRUSSEL-KAPELLEKERK,1.7,1.7,1,SNCB/NMBS,2025-04
17APR2025,HAREN-ZUID,3.82,3.82,1,SNCB/NMBS,2025-04
24APR2025,HERZELE,0.03,-0.08,1,SNCB/NMBS,2025-04
06APR2025,LUSTIN,0.02,0.13,1,SNCB/NMBS,2025-04
16APR2025,SINAAI,0.93,0.83,1,SNCB/NMBS,2025-04
28APR2025,KOMEN,0.37,1.38,1,SNCB/NMBS,2025-04
06APR2025,RIVAGE-MARCHANDISES,-0.6,-0.6,1,SNCB/NMBS,2025-04
09APR2025,KORTENBERG,1.08,1.08,1,SNCB/NMBS,2025-04
25APR2025,HAREN,0.8,0.8,1,SNCB/NMBS,2025-04
14APR2025,KALMTHOUT,0.15,-0.07,1,SNCB/NMBS,2025-04
